,user_id,timestamp,latlng,lat,lng,tweet,county,mean_income,population,text
266744,USER_2781acaa,2010-03-03T13:32:21,"ÜT: 40.695554,-73.973501",40.695554,-73.973501,RT @USER_787591a3: Good morning! This is the day the Lord has made. I will rejoice.------YES I WILL REJOICE,Kings,28697.0,1182.0,"I Believe God! It def feels like a thurs to me. RT @USER_787591a3: Good morning! This is the day the Lord has made. I will rejoice.------YES I WILL REJOICE @USER_787591a3 Good Morning ma'am. I'm a lil congested but blessed none the less. How are you & the girls? The big day is coming quick :) If I take a nap now, then I can go downtown, pay my phonebill, then head to class. Hope it ends this way @USER_449a3332 glad i didnt come out for that Omg this bus is so slow!!! He has on a wool coat, that's ok But it flares out in the hips, NOT ok!!! okay since i can't seem to move from the cpu i'll update my blog..... hope i don't make any1 mad with 1, it all out of love ....... :) thanksRT @USER_a3b6d0fd: @USER_2781acaa she is in Fort Greene no need for a website any fly style you've seen me have on FB she has done. Lol. ""U must stop this freakiness with the feet"" - happy feet @USER_55a1928c do u ever go to sleep ay a decent hour? Okie dokie #ff here I come. Home Designer, writer,comedian,sister friend @USER_64d7e2b0 #ff poet, rapper, comedian, protector of our friendly sky @USER_ffb5e344 #ff my cousin, shwe goes in sometimes but she's a cool follow @USER_06e6d212 Thanks to @USER_ffb5e344 for referring buckleys this is the longest I went without coughing in days.gotta ♥ that! Finally about to eat. #ihop Ima laugh about it Hope my church isn't going out today, cuz I'm wearing pants Puerto Rico memorial day weekend! Oh yes baby!!!!! Aww the diva doesn't feel like singing."
267368,USER_be68f750,2010-03-03T03:34:49,"ÜT: 40.880375,-73.871848",40.880375,-73.871848,Lol @ kendreas stupidddddd asss,Bronx,13273.0,41.0,"Lol @ kendreas stupidddddd asss White bitch gone maddd OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOHHHHHHHHHHHHHHHH SSSSSSSSSSSSSSSSSSSHHHHHHHHHHHHHHHHHHHHHHHHHIIIIIIIIIIIIIIIIITTTTTTTTTTTTTTTTTTTT THEY TRYNA JUMPPPPPPP HEEERRRRRR!!! LMAOOOO... OMGGGGG!!!! @USER_b407cb0a awwww thanksss... Lol smiley face @USER_b407cb0a @USER_04f127cd @USER_c924a645 JAMEL STFU!!!! SMH!!! @USER_a0be5562 shut upppppp!!! @USER_04f127cd lol! I'm just j/k! Lolol!! @USER_60702239 nada... N fridays drinkn and shit!!! How u doing!? Did u have fun on sat!? Wats up wit me and all theses young joints!??? I wanna get bac n tha good ol' hot tub... So once again I manage 2 meet a #ASGD nigga!!!! Smh!!! Wen will this chain STOPPPP!!! It was all good untill I seen u had a Metro pcs fone... Smh! Dam If u aint gettin $$ then u aint got enuff'n for me..... DEF TRYNA GET INTO SUMTHING NAUGHTY THIS WEEKEND... @USER_5a24a245 YUP _U NO DIS (MYAS VOICE) @USER_f80dc0d7 @USER_6122ec1e @USER_e7d23821 @USER_ebdfe56e @USER_5880b001. my shit allll the way n sept!! Lol... Tryna do JA... Waddupp!!!??? thinking abt sliding to jerz this weekend to see @USER_a0be5562 wat u think!? RT @USER_f80dc0d7: RT @USER_be68f750: thinking abt sliding to jerz this weekend to see @USER_a0be5562 wat u think!? (Stopt it 5!) &gt;Ok I wnt go :( @USER_a0be5562 u want me to?! RT @USER_b407cb0a: Who got dat dust on deck holla at me &gt;&gt;stop it 5 @USER_0f191dbe @USER_1d78073f oh she doing it to u to huh... she was spelling my shit budda...smh... @USER_405f417f cuz u on here all dam day... RT @USER_a0be5562: If a girl tells you she is PMSing just know that means her pussy might stink.&gt;&gt;&gt;LMFAO *DEAD*... My face is numb Gnite I have thing for men wit tattoos, and money #fertilebehavior ""I drove pass ur house and didn't see ur car, where did u go""!?.... Smh!! Are u kiddin me lst time I chked I was SINGLE... This lil boy just tld my daughter "" imma fart n ur face"" and my daughter said ""Do it, so I can slap the shit outta u"".... Smh! @USER_b2c32489 lol! Ookk have fun!! Ughhh talk abt a waste of a fuck!! Smh!! @USER_c19f12d5 UR DRUNK ASS DNT NEED 2 ON TWITTER.... WAT THE FUCK ARE U WRITING... LOL...."
267782,USER_f4340562,2010-03-03T04:05:18,"ÜT: 32.42185,-81.777585",32.42185,-81.777585,"I was mad as a fuck! Didn't even show it, yesterday was better didn't even know it",Bulloch,10401.0,960.0,"@USER_3e4d75ef I'm home now!! Playoff game tonight!! Lol you're funny Good Game Tonight!! Another W under the belt @USER_3e4d75ef oh @USER_3e4d75ef talked to him All I Need Is 10 minutes @USER_633a74c5 preciate it lol I was mad as a fuck! Didn't even show it, yesterday was better didn't even know it @USER_896c0d52 i wad just bout to put mr jefferson lol @USER_ad678b54 lmao!!! Sleep................ @USER_15579466 what time you leavin friday? @USER_15579466 you saw that famu joint? lol @USER_6da75a4f oh the flash drive...lol ima leave it here or look him up one @USER_3e4d75ef ok...my b.... @USER_6da75a4f nah someone stole mine :-/ @USER_5a25a73b NO!!! lol i said that picture was very niggerish! Word RT @USER_c8c62456 ...I see why Pac and Big was ready to die....I think they realized how fck'd up the world really is... @USER_ca586cad i was about to say if you DO go lol you MUST go with a female @USER_3e4d75ef get it from joudon RT @USER_08983505: read the George Anne.. Why would we cut the Nursing Program completely? One of the most prestigous colleges on our campus ... @USER_3e4d75ef everyone else is certified now so ima just sit in the results room...... Changing this pandora station Taylor gang playlist @USER_3e4d75ef ill drop it of at 5 @USER_76442a6b yeah at 10 @USER_76442a6b just 5 a three from the corner and two free throws..I missed too I'm 2/4 from the line #TeamNuggets you seen how Melo went in tonight? #nowplaying Wiz Khalifa - Smoker Face @USER_c334c1a2 Florida A&M University @USER_76442a6b see the nuggets bruh! How long you gon be up *pause* @USER_3d798f31 whoa whoa what you talkin about lol @USER_c4379515 oh yeah you did show me that strong *your voice* well since i have 666 followers! #nowplaying Jay-Z - Lucifer @USER_49c6233d thats why i said its the best song ever! @USER_8b859593 body building?? wrong person @USER_8d8958f9 u mad? i just farted loud as fuck in this library i hope these white people dont smell it or RIP @USER_8d8958f9 lol! @USER_5a12769f i like your new picture BTW @USER_19ee05fe of that rap video lol @USER_3e4d75ef i gave it to lauren and told her to give it to you @USER_9449075a ohhh ok them fools on tiny chat @USER_4be79c50 its gonna make me fail by distracting me lol @USER_16fb5269 lol ok sis! you still comin down at the end of march? @USER_3d1ee346 yep @USER_4be79c50 this dude finally leavin now i can study in peace lol @USER_4be79c50 14 smh @USER_db8f6bd6 LMAO they said she had a bingo mic @USER_c853a4bf lol yeah man lol *created another account* @USER_151d811f LOL i made another one @USER_c853a4bf @USER_151d811f i was about to come back and go in lol @USER_151d811f *switches computers* im in the library lol @USER_85652afa word lol i still havent started @USER_f2910788 lol nah!!! i open my notes back up @USER_c4379515 you got my earlier tweet @USER_8dd4a8ef my* Ima need for Kush x Orange Juice to drop before the show in April @USER_8d8958f9 yeah me too @USER_8d8958f9 too bad its a month away @USER_5a12769f yeah... I can't wait to hit that bed though lol @USER_acdd1ee1 budden?! *leaves class* @USER_15579466 bruh I think I killed my test more... I'm bout to have a funeral for it RT @USER_6c75cd46: RT this if you are #BASED @USER_9e5e4073 me too... I haven't ate all day @USER_9e5e4073 lol! If you finish your work you can leave... So I plan on doing that! @USER_9d45c9b6 RIP MJ :( @USER_d49fa4b7 yeah that Album was underrated @USER_10abff3a you're right! @USER_87fb817a let me have a pit @USER_4fc7ddb8 lol word i just seen that too Kobe The Rapper &gt; Kobe The Player @USER_78c3b55e LMAO!!!!!! You crazy @USER_50cc4797 when yall break is? Flexin &lt;O &gt; @USER_1ccdc553 lol how The song is cool and all @USER_21fe2e90 but I don't know if I wanna fuck with a girl on fire @USER_1ccdc553 you better stop listening to trey songz before you call that dude @USER_ca5307dd sorry to be so honest lol Morning @USER_4fc7ddb8 lol @USER_9d45c9b6 uh oh...yea lol Prince &gt; MIchael Jackson @USER_85652afa LOL i knew it about to cruise #NT @USER_0afa7e15 wiz gonna be up there on the 8th @USER_0afa7e15 yeah i missed the spitta performance @USER_14936b85 you leavin SUPRISED FLEX &lt;O_O&gt; @USER_d6b54662 joe budden - side tracked @USER_acdd1ee1 what's the score? Where's @USER_85652afa that nigga never sleeps either @USER_3e4d75ef called Awww man my stomach hurts bad!! RIP the toilet @USER_acdd1ee1 lol!!! Yall was winning by like what 15? Lol smh!!! Thanks Joe Dumars!! *thumbs up* Nvm that was my stomach telling me to blow up the bathroom! It was my stomach eating itself A Goofy Movie is on disney!!!!! :hat I need power ranger season DVDs So Is Goofy a dog? I never figured this out Powerline :hat... Damn I know this song @USER_3ae59788 what's up @USER_e46db1b9 I thought you had your own tracks @USER_e46db1b9 -___- @USER_1ccdc553 I aint say names though. Lol @USER_1ccdc553 lol my bad @USER_9d45c9b6 what's up! Boyz N Da Hood on BET  I swear if this nigga roll past the set one more time, Ima blast his ass :) RT @USER_af31303d: Carolina blue - FXCK that DOOK blue :-) @USER_9d45c9b6 man this rivalry is more serious than the crips vs bloods @USER_95330cc1 them lips O_O Man I slept for 12 hours :hat Nothing :evil @USER_95330cc1 nothing :evil It won't be! RT @USER_164ffb6d: @USER_9d45c9b6 shit MAYBE it'll be warm for my birthday in April....maybe @USER_ca5307dd smh! Lol its almost time lol @USER_4d7a601c :hat to your avy @USER_76442a6b when you going back? @USER_164ffb6d that your baby pic? @USER_89c229bf GA &gt; TX lol @USER_54436e7c I know smh lol @USER_b72eaad7 lol don't hate Headed back to school Intramural game at 6.. Quarterfinals.. One game at a time let's get it. @USER_a2e87e60 @USER_ab13c8ec @USER_c4379515 @USER_aa3180f9 High off of life so I keep my eyes closed, can't wait to see what's in the future but I drive slow
USER_f4340562	2010-03-07T21:27:56	ÜT: 32.929878,-81.968634	32.929878	-81.968634	@USER_aa3180f9 nigga I'm in millen lol
USER_2f88c77e	2010-03-03T01:12:03	ÜT: 36.888035,-76.227592	36.888035	-76.227592	IF YOU DON'T PUT IN YOU DON'T GET IN"""
269114,USER_80413974,2010-03-03T17:09:44,"ÜT: 39.972995,-75.14896",39.972995,-75.14896,Lmfao!! Yo I just got arrested...put in cuffs and had a AK47 put to my back cuz they thought the car I was in was stolen...only me man,Philadelphia,30542.0,851.0,"Lmfao!! Yo I just got arrested...put in cuffs and had a AK47 put to my back cuz they thought the car I was in was stolen...only me man @USER_544a90bf lol on my way to k.o.p @USER_e61d2bd1 lol don't hate @USER_f200cee0 do you think its even worth it? @USER_64620d06 imma see what I can do @USER_a77658c1 R.I.P @USER_5a8b4f16 when did I ever corrupt him? @USER_0a18fe50 lmao Have you ever felt alone in a room full of friends? Got big plans but you leave em in suspence How many of yall really know who you are? Have you come to terms with who you are? @USER_aba640fb is it really a life long journey or is it that people don't seek to find? @USER_099220d0 yea with everything @USER_f8da2b33 lol ohhh yea I see u big shot Lmfao! RT @USER_ee1afb9a: @USER_80413974 she rebellin n lookin for da darkest to bring home to pops lol Lmfao!! Fuck my fucking luck....2nd time this week pulled over....yoooooo Nigga @USER_a2133599 fried off one corona @USER_f8da2b33 that's y I love you If shit don't pick up soon imma have to make that move to the airforce....fuck it @USER_93b9cb87 don't judge me...lol @USER_2ad8578e what u mean?? im at work..lol..unless u tryna be my suga mamma i gotta do this RT @USER_5cf6f77b: IDEA , RESEARCH, ACTION, ADAPTION...REPEAT"
269400,USER_07dbbf56,2010-03-03T01:38:33,"ÜT: 33.756291,-84.383585",33.756291,-84.383585,I forgot to @ her lol @USER_d24c149d #pow! RT @USER_07dbbf56: My sister joined #teamblackberry today bout damn time!,Fulton,29043.0,952.0,"Ok I'm finally gunna get out the bed I forgot to @ her lol @USER_d24c149d #pow! RT @USER_07dbbf56: My sister joined #teamblackberry today bout damn time! Omg. This girl is over here talking about how all her friends are racist and scared of blacks. I'm leaving next time they visit @USER_bc57a9ec where are yu in MSG? lol Watching this FAMU sex tape .. Wat is goin on Ok so I haven't seen yall of it but why did 4 girls decide to show each other everything in the bathroom? #confusedahell #cell!!!! They on some other shit .. #famu Howd I know the asian girl was gunna pop it off lmao @USER_8ff40a36 got us watching the kiddie version wtf lmao @USER_ea2f42c9 wat happp? #nowplaying ROMPING SHOP! Need to get this paper done, first gotta stop by @USER_59a72443's room Its just me and these MTV wake up videos lmao Forget this .. I think I'm gunna go to sleep now! Tryna stay up and do this paper .. i really dont know how much more i can BS this paper .. im finna start making the periods and commas size 14. @USER_84b877fe nice little 10hrs lmao @USER_84b877fe u wanna go to the strip club on thurs .. Goosebumps lmaoo @USER_84b877fe its 18 and up night !! Lmao thurs were gunna do it alllll! Bored shitless in this history class I just want my test back! @USER_a9053c35 I'm an out of state student .. Prolly the dumbest person attending gsu lmao Maybe I should find some scholarships or something because 50,000 a year for a state school is NOT the move Ok so I did the math roughly 56,000 a year for me .. I guess I need to inform the bank of charles and rita aka my parents @USER_357feb0d lmfao sloane are you okay with these tweets haha #plee! Lol RT @USER_357feb0d: @USER_07dbbf56 lmaooo watt tweets?? girl u no i have low sel esteeem I'm really #highkey exhausted but tomorrow will be a good day so I'm not worried :) I love birthdays .. Even tho @USER_29de6aed's bday isn't til saturday! RT @USER_cc713db9: The girls from up north take no shit. Wow the best thing that cud have happened was havin microsoft word on my blackberry study guide is right here #boaw! @USER_fb8f8860 I had it @USER_51fa84b7 if @USER_84b877fe dnt leave us stranded here lol sure @USER_cc713db9 noo #stopit5 lol I just called u 2x and u sed u were gunna call me back RT @USER_b4181b64: @USER_07dbbf56 i didnt get a call Exactly she already caused an uprawr RT @USER_cc713db9: @USER_84b877fe the deed is done lol @USER_0785888c why wudnt they .. @USER_29de6aed yeah .. Wait I'm confused lool @USER_6de4c4df oh snap .. We gotta see alice and wonderland to tho I have a 930 test tomorrow what the fuckington ?! whew ! okay got that money situation out the way .. back on track #boaw! Waiting on @USER_74d29859 slow ass who had nothing to do all MFin day! YAHESSS!! RT @USER_84b877fe: The f4 is about to gooo the fukkk in!!! Spendin 200+ on this fukin lobster feast!!! Its all for @USER_07dbbf56!! 5th death I've heard about this week .. Or ROMPING SHOP! RT @USER_b4181b64: on our way 2 tino's. @USER_202623a8 should play sum yung booke or hush by buddie or alley boy or y3. lol @USER_b4181b64 #pleeeeeeeeeeeeeeeee That #lowkey kinda blew me but its ok! #irefuseto cry tonight! Okay @USER_87c86ebc! I will speak to you next sat. MAYBE! I need to get this TINC2 mixtape Wooooosahhhhhh Yes he isss !! RT @USER_e6433771: im trying to decide if Boris Kodjoe is cute....hmm @USER_51fa84b7 :-O !! Omg I need themmRT @USER_25ca24e6: Bakin some cookies yummmm RT @USER_731d6e4f: #PlacesIWannaHaveSex jumpin out a plane. just the thought of that sounds fuckin excitin lqr @USER_361fa13c nuttin chilllennn @USER_131260ef #pleee!!! lol and it was last night but anywho howd your hair come out? RT @USER_f680c8ab: #FF-- The #F4 cuz I love them! @USER_84b877fe @USER_b4181b64 @USER_07dbbf56 @USER_74d29859 :) i love my little brother hes so sweet &lt;3 Watsgoodie bitch? RT @USER_74d29859: @USER_07dbbf56 RT @USER_357feb0d: Rollinnn aroundd with @USER_07dbbf56 @USER_6de4c4df @USER_19073164 @USER_25ca24e6 and dommieee ok time to try to figure out how to work this tv @USER_f0686681 lol sorry hunnie. watsupp dear my dad is gunna have me backhand him smh Lmaoo RT @USER_357feb0d: Mee nd @USER_07dbbf56 wish to walk like the fishh in alice in wonderlandd &lt;33333 RT @USER_58415085: Camp Golden Acres youre always in our heartss! &hearts; GTV 07 =] RT @USER_357feb0d: RT @USER_d105de0e: Ummmmm #teamGold I wish mu foot wasmt hurtin I neeedd to calll @USER_84b877fe tomorrow!! @USER_b4181b64 @USER_84b877fe. I almost lost my foot #thatisall They played I looook good I was soooo happpy That shit was sooooo gooood and I dnt even like mc donalds It will be a long time before I get out and dance at a stoplight again!!! @USER_b4181b64 i got out to dance at the stop light my friend started driving .. you know the rest lmfao @USER_b4181b64 it hurts so bad thank god i was wasted so it didnt hurt as much RT @USER_3de9a8e6: @USER_07dbbf56 does some Crrrraaazyyy stuff in New York... @USER_c44f1f4c ohhh mann here yo goyaaaa asss goo ! lmao @USER_51fa84b7 lmao yahhess! I tried to put ppl on to mixed words but they wasn't feelin it dat much lmaoo listening to TINC 2 i have no clue who disha nanda is !"
269774,USER_a130b4fd,2010-03-03T00:28:43,"Pre: 41.4849007,-81.593034",41.4849007,-81.593034,@USER_d867ed37 :: i'm good though man trying to stay strong!,Cuyahoga,26174.0,1249.0,"@USER_d867ed37 :: i'm good though man trying to stay strong! Done taking out that trash! The new crib is coming together #onedayatatime Sittin here tell'em calm down it's just music!! #C'MONMAN Just asked this diehard laker fan what if LBJ was a laker? He replied we don't want him. #Liar #theywouldtradekobeforhim @USER_85f3aebc : good lookin babe!! With great people like you for support we will make it! #goodpeople @USER_d01292fa :: GOODLOOKIN!! #nowplaying :: @USER_92c15d8f&lt;-- Damn #cincystandup RT @USER_541606a6: Wowwww jus watched the kid from Pitt hit the game winning shot...GREAT GAME!!! Morning tweoples!! Today is a good day!! Matter of fact everyday is a good day!! #TGIF RT @USER_3a11de81: 2nite is gone be crazy so cleveland thank #Eighty81 & #RM @USER_3a11de81 :: #memories T.... #myattire RT @USER_22fd74c5: I woke up thinking about my Birthday Party tonight at Dream. :-)&lt;- in the building #memories T on! Outfit for funeral check! Now time to #SSS for the cavs game! I'm bringing the snuggie from the cavs game with me to @USER_22fd74c5 party!! Dream was crazy!!!!!!!!!!!!!!!! # rossi Funeral, repast was great! Great people, great family, #godisgreat #RIPMARCHIELMIMIPAULBARNES @USER_d867ed37 :: extra shout to drizzle!!!!!!! #goodpeople RT @USER_d867ed37: @USER_a130b4fd btw I'm on a 2K10 diet all week...u can get a plate hahaha&lt;-- WE READY!!!!!! Hahaha RT @USER_d867ed37: @USER_a130b4fd u going to da View?&lt;-yep! Cocktale first RT @USER_d01292fa: RT @USER_a130b4fd: RT @USER_d867ed37: @USER_a130b4fd I need to see what that cocktail do.#ilovedahood me too by the best&lt;-meet me"
270472,USER_137b5149,2010-03-06T05:19:43,"ÜT: 33.748239,-84.416692",33.748239,-84.416692,Been awake since 9:15 yesterday morning 39hours. Sleep do not disturb!,Fulton,30034.0,258.0,"Been awake since 9:15 yesterday morning 39hours. Sleep do not disturb! @USER_eccaff1d wtf haha where are you tanning at? Hahaha Little boys running and looking back in the west end just scream trouble This nigga is wearing slippers on the marta, he must feel right at home I can't wait til @USER_b387ea39 uploads all our videos from 'a day in the life at the airport' @USER_7a2503b8 hook it up I need advil now! I love facebook because otherwise I'd never remember anyones birthday @USER_3630ad35 damn I wanted to play :( remember when you said that and @USER_eccaff1d opened her legs and touched herself? Hahahaha @USER_fce387a9 oh and I spent 15hrs in the airport yesterday I was exhausted I'm not serious when I say most of the things I say Still haven't taken off on a 6:15 flight! Yay for @USER_7a2503b8 and @USER_b387ea39 our 15hrs wait paid off they're on!! Too bad I'm not have a safe flight bitches! So I guess ill just jam in my car @USER_3630ad35 yea you better be hoe I needa stop tweeting before my phone dies RT @USER_e034b1c6: follow @USER_137b5149 heir$ first lady @USER_3630ad35 of course you baby girl :) Follow @USER_fa547be4 he's the fucking best... CreativeControl.TV @USER_aa16ae67 Just waking up first morning I slept in! Shower and out! @USER_3630ad35 let me get some ! I hate when people answer my question with a question friends become strangers, never get to comfortable When does celebrity fit club come one sunday or monday? @USER_3630ad35"
270936,USER_12cbdde6,2010-03-05T22:53:05,"ÜT: 41.528663,-81.626794",41.528663,-81.626794,I hope everybody like my bald fade.. if u dont #fuckyolife lol,Cuyahoga,26898.0,566.0,RT @USER_d884c881: Where's my homie @USER_765857e7 @USER_dcecfb2e @USER_903e8ece @USER_12cbdde6&lt; I'm here I been seein alot of phoney fake shit lately... But hey life goes on quote (2pac) I hope everybody like my bald fade.. if u dont #fuckyolife lol RT @USER_8396fb13: @USER_12cbdde6 lmao I'm serious lol!&lt; U silly lol Really need to go to the studio today... Sound like a plan @USER_d069fc8c smh we da same lol I be callin shit before it happen.. #futuristicchick lol Dis nigga @USER_903e8ece wearin a black turtle neck and sum black locs to his birthday bash... #sniperlookinass lol @USER_bfae2a25 u silly brah lmao RT @USER_1bec3dc3: This nigga @USER_5f7b7744 just keep rolling up smh&lt; lmao @USER_eb8200ce lol I'm cool tho Bitches see me in my hood like HEY! Hit the club and we ball like HEY! RT @USER_71f8c8df: @USER_12cbdde6 bring me a drink&lt; we drunk it all... Now its time for the kush again lmao Streetlife is the deepest song I ever wrote... #random @USER_95d16216 lol lol lol RT @USER_a60764ec: A @USER_12cbdde6 u are funny as fuck. &lt; man we gettin fuck up over here brah lol Partys over.....I need sumthin else to do...smh Do people realize hatin get u know where in life?? Lol I heard sum shit that really agg me smh RT @USER_a6d9df55: Everyone in my timeline is having a bad night&lt; not me my shit just started lol I lost five followers and its sunday..smh lol RT @USER_4cff3845: @USER_12cbdde6 lol man im high as fuck&lt; I know lol
271336,USER_f1b732ec,2010-03-03T00:57:43,"ÜT: 30.424764,-84.295932",30.424764,-84.295932,that was the most asian people ii seen since being at famu thats how you know that #famuporn wasnt made here lol,Leon,24548.0,565.0,that was the most asian people ii seen since being at famu thats how you know that #famuporn wasnt made here lol @USER_77046342 oh shutup just cuzz yuh dont watch iit dont mean nuttin #BCG @USER_77046342 i CARED how long you knew him ive known him longer so ii know hes whack wats ya point? @USER_77046342 y do you keep puttin my @USER_08c77f5e in the same sentence as his please stop b4 ii cut you off!! RT @USER_37699772: home in 2 days ! Damn ii missed the #TT about famu wth[eck] talkin on the phone wit this kidd he made me miss iit now [ii owe myself $20] lol @USER_37699772 umm ii tend to always do ii hadda breakdown today it was serious bri!!!! I cried for like two hrs =[ @USER_7fb25306 girl me neither smh whoaa sat morn I'm gunna feel soo much better @USER_77046342 I did tell you ii was going to japan this summer @USER_8b91dc5c yeah heffa say summin else punkkk lol @USER_7fb25306 yeah my state lol. I aint studder did ii? Lol rockland wtf you not from ny you from the boondocks trynna rep ny smh at u Cafe is swoll fried chicken wed everyonee in this bihh @USER_7fb25306 oh ok n wat parta queenz yuh was originally from.. I usto go out there everymorn then back to long island for skool #ilovefamu but I'm transfering to HU next year is thata contridiction lol haha oh well In math actin a fool typical annmarie lol #letsbereal ii love my boo oh.dee & hes not going ne where!! =] @USER_0bdac94f lol ash that sounds a bit personal umm ii told rose she shudda used protection smh ALL THE WAYY TURNED UP.. Annie Turn iit up!! y me? I think ii have insomnia how eva its spelt procrastinating because ii dont feel the need to do nething today lol @USER_0b58a7ad lol I'm not cummin back that way till may imma hit va in april or maybe end of this month Blasting hot 97 cleaning n laundry till the fools ready to b out Basket ball game agaisnt bethune about damn time justin beiber off the tt #randomthought Went to bed at 546 n I'm up wtbombaclauttttttt This 6 hour ride is always sucha draggg ii wannt shoot myself lol I'm loving this weather!! Visiting my baby &lt;3 Aunts bday party still!! Ne way bonding wit my floridian cuzzins
273115,USER_5be35b92,2010-03-04T00:03:08,"ÜT: 32.424427,-81.775453",32.424427,-81.775453,@USER_0696ddd7 no,Bulloch,10401.0,960.0,"@USER_1dfd9c68 my friend? Who?? Ok I lied I still like @USER_1dfd9c68 but whateverrrrrrrrrr :P @USER_d6d6c0be ewwwww @USER_1dfd9c68 k so nevermind I guess @USER_1dfd9c68 that's wut I like 2 hear hahaha :) RT @USER_e48c9428: O_O RT @USER_5be35b92: Pull ya skirt up, let ya lips show :)«---lmao....its @USER_21fe2e90 Cold bitches keep me wit em like thick coats ALL I DO IS TURN UP! (and do laundry) =/ #FAIL lmao RT @USER_3d209922: #iRefuseTo let sarah palin run anything! @USER_152a15fd thank you! I hate when people just come n talk the whole time -_- @USER_2019752b whata shame...i think i have better lungs than you and im a smoker =/ i feel horrible now lol Filing my nails O_o #nohomo *flexx* #shoutout to all the nerds #irefuseto like people becuz other people like them wtf bitch I'm me -_- @USER_3f8e3385 lmao she bumpin Monica too.... @USER_2019752b lmao uhmmm its been like 7 months though...I'm starting to get worried I got a silly bitch wit me man her brains is dummy Bouta take a nap since @USER_2019752b doesn't wanna talk..... @USER_2019752b imma come visit you then lol -_- @USER_be99dc51 lmaoooooo @USER_ae786d21 but for real though..... @USER_ae786d21 :D I need sum ideas -_- @USER_2f8bbecc lol thanks Ugggghhhhhhhhhh @USER_ae786d21 lmaooo :( RT @USER_5c767f83: @USER_ae786d21 well you might need to have a lil more sex. hit up @USER_5be35b92... lol jp«---wordddddDdd @USER_0696ddd7 no I jes wanna fuucckkkkkkkkk :) #newrule light skinn niggas can't have waves anymore @USER_0696ddd7's replies are slowly getting angrier & angrier :) Ahhhhhhh tonight was the best :D Ugghhhhhhhhhhhhhh...I guess I can get up 1 more time... When I say feds I don't mean cops....I mean FEDERAL AGENTS Matt Baskin is a SNITCH.....CP building 1 room 1210...FREE JERMAINE I can't even study Wooooo I found some smart-looking kids from my class to study with!! :D @USER_2019752b lol uhmmmm......your sick can't u make urs go deep? (No pun intended) -_- I found a swisher under the seat :) RT @USER_5d4c83b3: Christian bookstore turned sex shop. Wow. #Smh RT @USER_7d0b7028: STOP smoking weed yall #realtalk I need a lighterrrrrrrrrrr :( #nowplaying Warren G - I Need A Light :) Bouta take a shower & gtfo here #nowplaying Death Cab For Cutie - Cath @USER_d6c86a7c goooood idea lol By cartoons I mean phineas & ferb TO THE RAC!!!! #bye I'm so high I could rearrange the constellations #itsofficial I'm offset AF lmao & curren$y spittin this real shit is NOT even helping -_- #nowplaying Curren$y - Fall Back #drunktweet (huge understatement) #nowplaying Mean Girls #itsnotokay to letyour little kids look ratchet just cuz u know they won't care @USER_d6d6c0be u cud at least saa godnight fool! Hi, I'm Coleman #AndThenWeHadSex I got high #AndThenWeHadSex :) I shudnt hav did that lol I feel so offset rite now @USER_a558f39b I'm glad my drunknes s is amusin 2u then :) Ok my eyes r waterin its time to go 2 sleep................#AndThenWeHadSex #BAOW bahahahahaha I kno I got yall :) Listenin 2 my chemical romance -__- Maroon 5 is just like the shit rite nowwwwwwwww RT @USER_f3887560: Talkative drunk people annoy the shit out of me.. Y u can't shut yo mouth dammit..«----uhmmmm 4real tho! Smh :) #oops Ughhhh this motion city soundtrack is stopin me from sleepin ""/ If u come up here we can get down lmao #realtalk Y do yall always wana cme over soo late. Is sex illegal n the fxckin daytime or sumthin ?!?! @USER_3f8e3385 nowwwww @USER_152a15fd buymixtapes.com datpiff.com livemixtapes.com If I can gtf up anytime soon I might slide thru the baseball game -_- I feel like shittttt. I woke up n my room was a mess & erica was on my floor for sum reason...oh...& I feel like shittttt :) Marshall is doin work this inning RT @USER_5d0aafc1: RT @USER_5be35b92 @USER_5d0aafc1 u better had fixed it....lol :) &lt; lmao #TryAgain u dnt scare me :p«---I noticed u still fixed it tho @USER_5d0aafc1 I didn't see it tho so it really doesn't matter #dumbass Omggg I just watched this video we made last night drunk AF....let's just say......it won't be on fb ne time soon hahahaha I need sum medicine Bouta get outta this game n a minute I'm hungry @USER_5d0aafc1 ill thrash you @USER_3f8e3385 WTF IS UR # SO WE DON'T HAFTA TALK ON TWITTER ALL THE TIME?? lol"
